时间,城市,音乐剧,角色,剧院
2024-08-17 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2024-08-30 19:30,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2024-08-31 15:00,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2024-09-16 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2024-09-16 19:30,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2024-09-17 15:00,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2024-10-01 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-10-02 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2024-10-02 19:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2024-10-04 19:30,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2024-10-06 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2024-10-18 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-10-19 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-10-19 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-10-26 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-10-26 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-11-17 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-11-30 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-11-30 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-07 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-08 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-14 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-15 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-21 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2024-12-22 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2024-12-28 20:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-01-01 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-01-05 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-01-11 14:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2025-01-17 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2025-02-15 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-02-28 20:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-03-08 19:30,南京,命运之上,Johnny,剧魅空间命运之上剧场
2025-03-15 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-03-21 20:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-04-04 17:00,上海,被忽略的姓名,李江鸥,星空间3号·MOriginal Box
2025-04-12 19:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2025-04-13 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2025-04-19 14:30,南京,狄俄尼索斯,普罗辛诺斯/无名的人/阿里阿德涅/警察,布洛幕小剧场
2025-04-20 14:30,南京,狄俄尼索斯,阿波罗,布洛幕小剧场
2025-05-10 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-05-25 14:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-05-25 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-05-30 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-01 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-05 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-08 14:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-13 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-21 14:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-06-21 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-04 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-05 14:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-05 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-16 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-18 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-19 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-07-25 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-07-26 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-08-01 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-08-02 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-08-13 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-08-17 14:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-08-28 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-08-29 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-08-30 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-09-13 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-09-14 15:00,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-09-24 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-09-25 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-10-02 14:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2025-10-17 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-10-18 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-10-25 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-10-31 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-11-01 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-11-07 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-11-08 14:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2025-11-08 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-11-15 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-11-22 14:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2025-11-29 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-11-30 15:00,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-12-06 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2025-12-13 14:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2025-12-20 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-12-28 15:00,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2025-12-31 21:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-01-01 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-01-02 19:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2026-01-03 14:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-01-10 19:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-01-17 19:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-01-25 14:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-01-31 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-02-04 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2026-02-08 14:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2026-03-08 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2026-03-12 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2026-03-13 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-03-14 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-03-22 14:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-03-28 19:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2026-04-04 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-04-05 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-04-08 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2026-04-11 19:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-04-18 19:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2026-04-19 19:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-04-24 19:30,上海,FLAMES火焰,爱德蒙,侦兆剧场
2026-05-15 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-05-23 19:30,上海,宠儿,巴恩斯,星空间333号·山纹鱼剧场
2026-05-24 19:30,上海,流星之绊,原康孝,星空间10号·MOriginal Box
2026-07-04 19:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-07-05 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
2026-08-29 14:30,武汉,嗜血博士,爱德华,联创艺空间1号·心境剧场
