时间,城市,音乐剧,角色,剧院
2023-10-03 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-04 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-18 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-19 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-23 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-25 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-10-28 20:00,广州,金鸣歌厅,陆一棠,金鸣歌厅
2023-10-29 20:00,广州,金鸣歌厅,陆一棠,金鸣歌厅
2023-10-31 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-04 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-07 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-08 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-12 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-15 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-18 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-11-19 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-06 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-07 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-10 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-16 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-17 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-23 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2023-12-31 22:00,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-01-11 19:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-12 19:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-13 14:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-13 19:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-14 14:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-14 19:30,广州,雄狮少年,壮成哥,广州大剧院歌剧厅
2024-01-17 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-01-19 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-01-28 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-01-30 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-01-31 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-01 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-02 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-03 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-04 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-23 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-27 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-02-28 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-09 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-10 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-12 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-13 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-20 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-21 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-24 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-03-28 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-02 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-14 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-17 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-21 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-23 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-04-27 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-03 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-04 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-05 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-08 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-14 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-17 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-23 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-25 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-28 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-05-31 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-02 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-05 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-10 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-14 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-15 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-16 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-22 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-23 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-06-30 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-07-10 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-07-28 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-07-31 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-02 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-10 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-11 14:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-24 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-29 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-08-30 19:30,广州,阿波罗尼亚,Oscar,阿波罗尼亚·广州馆
2024-10-02 19:30,成都,雄狮少年,阿狗,成都高新中演大剧院大剧场
2024-10-03 19:30,成都,雄狮少年,阿狗,成都高新中演大剧院大剧场
2024-10-08 20:00,海口,雄狮少年,阿狗,海南省歌舞剧院
2024-10-09 20:00,海口,雄狮少年,阿狗,海南省歌舞剧院
2024-11-29 19:30,杭州,雄狮少年,阿狗,运河大剧院歌剧厅
2024-11-30 19:30,杭州,雄狮少年,阿狗,运河大剧院歌剧厅
2024-12-05 19:30,苏州,雄狮少年,阿狗,苏州湾大剧院歌剧厅
2024-12-06 19:30,苏州,雄狮少年,阿狗,苏州湾大剧院歌剧厅
2024-12-07 14:30,苏州,雄狮少年,阿狗,苏州湾大剧院歌剧厅
2024-12-07 19:30,苏州,雄狮少年,阿狗,苏州湾大剧院歌剧厅
2024-12-08 19:30,苏州,雄狮少年,阿狗,苏州湾大剧院歌剧厅
2024-12-24 19:30,广州,Jessica,Alex,正佳大剧院
2024-12-25 19:30,广州,Jessica,Alex,正佳大剧院
2025-03-21 19:30,广州,雄狮少年,阿狗,广州大剧院歌剧厅
2025-03-22 14:30,广州,雄狮少年,阿狗,广州大剧院歌剧厅
2025-03-23 14:30,广州,雄狮少年,阿狗,广州大剧院歌剧厅
2025-03-30 19:30,上海,雄狮少年,阿狗,上海文化广场主剧场
2025-04-04 19:30,长沙,雄狮少年,阿狗,梅溪湖国际文化艺术中心大剧院大剧场
2025-04-05 19:30,长沙,雄狮少年,阿狗,梅溪湖国际文化艺术中心大剧院大剧场
2025-04-12 14:30,深圳,雄狮少年,阿狗,深圳滨海艺术中心歌剧厅
2025-08-22 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-08-24 15:00,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-10-04 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-10-05 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-10-08 15:00,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-10-24 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-10-25 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-11-01 19:30,桂林,雄狮少年,阿狗,桂林漓江歌剧院歌剧厅
2025-11-02 19:30,桂林,雄狮少年,阿狗,桂林漓江歌剧院歌剧厅
2025-12-25 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2025-12-26 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-01-10 14:30,广州,龙虎武师,阿虎,1974剧院
2026-01-10 19:30,广州,龙虎武师,阿虎,1974剧院
2026-01-11 14:30,广州,龙虎武师,阿虎,1974剧院
2026-01-29 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-01-30 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-03-13 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-03-14 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-03-15 15:00,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-03-27 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-04-18 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-04-19 15:00,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-05-01 19:30,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-05-02 15:00,成都,辛吉路的画材店,辛吉,兜兜米新空间
2026-05-08 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-05-10 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-05-15 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-05-22 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-05-23 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-05-30 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-06-13 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-06-19 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-07-05 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-07-17 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-07-18 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-08-01 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-08-08 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-08-21 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-08-23 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-08-29 14:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-09-11 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
2026-09-18 19:30,广州,辛吉路的画材店,辛吉,好好有戏小剧场
