时间,城市,音乐剧,角色,剧院
2023-07-08 15:00,苏州,灵魂摆渡之永生,夏冬青,苏州湾大剧院歌剧厅
2023-07-15 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-07-16 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-07-18 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-07-20 19:30,太原,灵魂摆渡之永生,夏冬青,山西大剧院大剧场
2023-07-21 19:30,太原,灵魂摆渡之永生,夏冬青,山西大剧院大剧场
2023-07-22 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-07-23 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-07-25 19:30,郑州,灵魂摆渡之永生,夏冬青,河南艺术中心
2023-07-26 19:30,郑州,灵魂摆渡之永生,夏冬青,河南艺术中心
2023-07-30 19:15,上海,灵魂摆渡之永生,夏冬青,东方艺术中心歌剧厅
2023-08-05 19:30,合肥,灵魂摆渡之永生,夏冬青,肥东大剧院
2023-08-06 19:30,合肥,灵魂摆渡之永生,夏冬青,肥东大剧院
2023-08-10 20:00,深圳,灵魂摆渡之永生,夏冬青,坪山大剧院大剧场
2023-08-12 14:00,上海,我的遗愿清单,杨晓宇,上剧场
2023-08-13 14:00,上海,我的遗愿清单,杨晓宇,上剧场
2023-08-18 19:30,阜阳,我的遗愿清单,杨晓宇,阜阳大剧院大剧场
2023-08-19 19:30,阜阳,我的遗愿清单,杨晓宇,阜阳大剧院大剧场
2023-08-20 14:30,北京,唐朝诡事录之曼陀罗,卢凌风,天桥艺术中心大剧场
2023-08-26 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-08-27 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-08-31 19:30,西安,灵魂摆渡之永生,夏冬青,西安浐灞保利大剧院
2023-09-05 19:30,重庆,灵魂摆渡之永生,夏冬青,重庆大剧院大剧场
2023-09-06 19:30,重庆,灵魂摆渡之永生,夏冬青,重庆大剧院大剧场
2023-09-10 19:30,宿迁,灵魂摆渡之永生,夏冬青,宿豫大剧院
2023-09-11 19:30,宿迁,灵魂摆渡之永生,夏冬青,宿豫大剧院
2023-09-15 19:30,淮安,灵魂摆渡之永生,夏冬青,淮安大剧院
2023-09-22 19:30,青岛,灵魂摆渡之永生,夏冬青,青岛大剧院歌剧厅
2023-09-23 19:30,青岛,灵魂摆渡之永生,夏冬青,青岛大剧院歌剧厅
2023-09-30 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-10-01 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-10-05 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-10-06 15:30,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-12-22 19:30,上海,青春禁忌游戏,瓦洛佳,上剧场
2023-12-23 14:30,上海,青春禁忌游戏,瓦洛佳,上剧场
2023-12-24 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-12-25 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2023-12-29 19:30,上海,灵魂摆渡之永生,夏冬青,云峰剧院
2023-12-30 19:30,上海,灵魂摆渡之永生,夏冬青,云峰剧院
2023-12-31 14:30,上海,灵魂摆渡之永生,夏冬青,云峰剧院
2024-02-10 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-02-11 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-02-12 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-02-13 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-03-15 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-03-16 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-03-16 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-04-10 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-04-13 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-04-14 14:00,西安,丝路之声,Joey,丝路欢乐世界·琴音剧场
2024-06-02 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-07 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-08 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-08 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-09 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-07-04 19:30,潍坊,青春禁忌游戏,瓦洛佳,潍坊大剧院
2024-08-03 14:00,上海,我的遗愿清单,杨晓宇,上剧场
2024-08-09 19:30,宁波,青春禁忌游戏,瓦洛佳,慈溪大剧院
2024-11-15 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-16 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-17 14:00,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-21 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-22 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-23 14:00,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-24 14:00,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-26 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-11-27 19:30,上海,扬名立万,李家辉,上海大剧院中剧场
2024-12-06 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-08 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-11 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-13 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-14 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-15 19:30,上海,危险的怜悯,康铎医生,上海大剧院中剧场
2024-12-20 19:30,成都,扬名立万,李家辉,开心麻花·环球汇剧场
2024-12-22 14:30,成都,扬名立万,李家辉,开心麻花·环球汇剧场
2025-04-05 19:30,温州,青春禁忌游戏,瓦洛佳,温州大剧院歌剧厅
2025-04-11 19:30,福州,青春禁忌游戏,瓦洛佳,福州海峡文化艺术中心-歌剧厅
2025-04-15 19:30,淮安,青春禁忌游戏,瓦洛佳,淮安大剧院
2025-04-20 14:00,泰州,青春禁忌游戏,瓦洛佳,泰州大剧院
2025-04-23 19:30,长沙,青春禁忌游戏,瓦洛佳,梅溪湖国际文化艺术中心大剧院大剧场
2025-05-03 14:30,上海,扬名立万,李家辉,人民大舞台
2025-05-04 19:30,上海,扬名立万,李家辉,人民大舞台
2025-07-11 20:00,珠海,扬名立万,李家辉,珠海金湾艺术中心·大剧院(A馆)
2025-07-13 15:00,珠海,扬名立万,李家辉,珠海金湾艺术中心·大剧院(A馆)
2025-09-09 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-13 14:00,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-14 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-16 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-17 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-19 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-20 19:30,上海,风雪山神庙,林冲,茉莉花剧场
2025-09-21 14:00,上海,风雪山神庙,林冲,茉莉花剧场
