时间,城市,音乐剧,角色,剧院
2023-03-28 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-03-29 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-03-30 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-03-31 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-04-01 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-04-01 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-04-02 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-06-30 19:30,青岛,空中花园谋杀案,孔艳艳,青岛大剧院歌剧厅
2023-07-01 19:30,青岛,空中花园谋杀案,孔艳艳,青岛大剧院歌剧厅
2023-08-03 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2023-08-04 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2023-08-05 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2023-08-05 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2023-08-06 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2023-08-24 19:30,苏州,空中花园谋杀案,孔艳艳,苏州湾大剧院歌剧厅
2023-08-25 19:30,苏州,空中花园谋杀案,孔艳艳,苏州湾大剧院歌剧厅
2023-08-26 14:30,苏州,空中花园谋杀案,孔艳艳,苏州湾大剧院歌剧厅
2023-08-26 19:30,苏州,空中花园谋杀案,孔艳艳,苏州湾大剧院歌剧厅
2023-08-27 14:30,苏州,空中花园谋杀案,孔艳艳,苏州湾大剧院歌剧厅
2023-08-31 19:30,武汉,空中花园谋杀案,孔艳艳,武汉剧院
2023-09-01 19:30,武汉,空中花园谋杀案,孔艳艳,武汉剧院
2023-10-27 19:30,天津,空中花园谋杀案,孔艳艳,天津大剧院歌剧厅
2023-10-28 19:30,天津,空中花园谋杀案,孔艳艳,天津大剧院歌剧厅
2023-12-20 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-21 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-22 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-23 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-23 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-24 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-26 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-27 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-28 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-29 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-30 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-30 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2023-12-31 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-01 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-03 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-04 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-05 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-06 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-06 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-01-07 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-03-07 19:30,杭州,空中花园谋杀案,孔艳艳,杭州蜂巢剧场(杭杂小剧场)
2024-03-08 19:30,杭州,空中花园谋杀案,孔艳艳,杭州蜂巢剧场(杭杂小剧场)
2024-03-09 14:30,杭州,空中花园谋杀案,孔艳艳,杭州蜂巢剧场(杭杂小剧场)
2024-03-09 19:30,杭州,空中花园谋杀案,孔艳艳,杭州蜂巢剧场(杭杂小剧场)
2024-03-10 14:30,杭州,空中花园谋杀案,孔艳艳,杭州蜂巢剧场(杭杂小剧场)
2024-03-15 19:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-03-16 14:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-03-16 19:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-03-21 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-03-22 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-03-23 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-03-23 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-03-24 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-04-30 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-01 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-02 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-03 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-04 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-04 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-05 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-07 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-08 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-09 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-10 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-11 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-05-12 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-07-30 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-07-31 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-01 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-02 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-03 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-03 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-04 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-06 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-07 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-08 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-09 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-10 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-10 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-08-11 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-09-15 19:30,西安,空中花园谋杀案,孔艳艳,西演SPACE·易俗大剧院
2024-09-16 19:30,西安,空中花园谋杀案,孔艳艳,西演SPACE·易俗大剧院
2024-09-20 19:30,南京,空中花园谋杀案,孔艳艳,南京保利大剧院大剧场
2024-09-21 19:30,南京,空中花园谋杀案,孔艳艳,南京保利大剧院大剧场
2024-09-27 19:30,杭州,空中花园谋杀案,孔艳艳,杭州演艺·红星剧院
2024-09-28 14:30,杭州,空中花园谋杀案,孔艳艳,杭州演艺·红星剧院
2024-10-01 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-02 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-03 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-04 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-05 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-06 19:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-07 14:30,上海,空中花园谋杀案,孔艳艳,上海大剧院中剧场
2024-10-18 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-10-19 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-10-19 20:00,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-10-20 14:30,深圳,空中花园谋杀案,孔艳艳,福田文体中心·戏剧主题馆星空剧场
2024-10-25 19:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-10-26 14:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-10-26 19:30,广州,空中花园谋杀案,孔艳艳,广东省友谊剧院
2024-11-27 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-11-28 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-11-29 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-11-30 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-11-30 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-01 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-04 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-05 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-06 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-07 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-07 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2024-12-08 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-10-23 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-10-24 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-10-25 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-10-25 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-10-26 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2025-12-20 14:30,秦皇岛,空中花园谋杀案,孔艳艳,阿那亚蜂巢剧场
2025-12-20 19:30,秦皇岛,空中花园谋杀案,孔艳艳,阿那亚蜂巢剧场
2026-03-05 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-03-06 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-03-07 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-03-07 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-03-08 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-20 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-21 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-22 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-22 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-23 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-27 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-28 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-29 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-29 19:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
2026-08-30 14:30,北京,空中花园谋杀案,孔艳艳,蜂巢剧场
