时间,城市,音乐剧,角色,剧院
2023-10-22 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-10-28 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-10-29 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-10-29 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-10 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-11 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-18 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-18 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-19 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-23 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-24 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-11-25 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-12-01 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-12-02 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-12-09 14:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2023-12-09 19:30,上海,致命旋律,杰弗瑞,长江剧场黑匣子
2025-10-18 14:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-18 19:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-19 14:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-19 19:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-24 19:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-25 14:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-25 19:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-26 14:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
2025-10-26 19:30,北京,致命旋律,杰弗瑞,开心麻花A66剧场
