时间,城市,音乐剧,角色,剧院
2024-10-06 19:30,东莞,基督山伯爵,瓦伦缇娜,东莞玉兰大剧院
2024-10-07 19:30,东莞,基督山伯爵,瓦伦缇娜,东莞玉兰大剧院
2024-10-20 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-10-26 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-11-01 19:45,西安,基督山伯爵,瓦伦缇娜,陕西大剧院歌剧厅
2024-11-02 19:30,西安,基督山伯爵,瓦伦缇娜,陕西大剧院歌剧厅
2024-11-05 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-11-22 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-11-23 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-11-30 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-07 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-08 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-14 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-20 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-22 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-24 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2024-12-28 19:30,上海,人间失格,祝子,北外滩友邦大剧院
2024-12-29 13:30,上海,人间失格,祝子,北外滩友邦大剧院
2025-01-05 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-01-11 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-01-12 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-01-19 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-03-01 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-03-02 16:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-03-08 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-03-14 19:00,常州,人间失格,祝子,常州大剧院
2025-03-15 14:00,常州,人间失格,祝子,常州大剧院
2025-03-21 19:30,温州,人间失格,祝子,温州大剧院歌剧厅
2025-03-22 19:30,温州,人间失格,祝子,温州大剧院歌剧厅
2025-04-04 19:30,鄂尔多斯,人间失格,祝子,鄂尔多斯大剧院大剧场
2025-04-05 19:30,鄂尔多斯,人间失格,祝子,鄂尔多斯大剧院大剧场
2025-04-12 19:30,上海,人间失格,祝子,上海大剧院大剧场
2025-04-13 13:30,上海,人间失格,祝子,上海大剧院大剧场
2025-04-17 19:30,上海,人间失格,祝子,上海大剧院大剧场
2025-04-26 14:00,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2025-05-01 14:00,北京,基督山伯爵,瓦伦缇娜,天桥艺术中心大剧场
2025-05-02 19:30,北京,基督山伯爵,瓦伦缇娜,天桥艺术中心大剧场
2025-05-03 14:00,北京,基督山伯爵,瓦伦缇娜,天桥艺术中心大剧场
2025-05-04 14:00,北京,基督山伯爵,瓦伦缇娜,天桥艺术中心大剧场
2025-05-17 14:00,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2025-05-17 19:30,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2025-05-18 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-05-30 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-05-31 14:30,上海,嫌疑人X的献身,花冈美里,上海大剧院大剧场
2025-06-01 19:30,上海,嫌疑人X的献身,花冈美里,上海大剧院大剧场
2025-06-05 19:30,上海,基督山伯爵,瓦伦缇娜,上海文化广场主剧场
2025-06-06 19:30,上海,基督山伯爵,瓦伦缇娜,上海文化广场主剧场
2025-06-07 19:30,上海,基督山伯爵,瓦伦缇娜,上海文化广场主剧场
2025-06-08 19:30,上海,基督山伯爵,瓦伦缇娜,上海文化广场主剧场
2025-06-14 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-06-22 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-06-29 19:30,北京,宝玉,林黛玉/有缘人,北京保利剧院
2025-07-05 19:30,成都,宝玉,林黛玉/有缘人,成都高新中演大剧院大剧场
2025-07-06 14:30,成都,宝玉,林黛玉/有缘人,成都高新中演大剧院大剧场
2025-07-12 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-07-19 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-08-02 19:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-08-09 14:30,上海,末日迷途,贝拉,星空间8808号·涵金剧场
2025-09-20 19:30,杭州,宝玉,林黛玉/有缘人,杭州剧院
2025-10-04 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2025-10-07 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2025-10-08 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2025-10-11 19:30,长沙,宝玉,林黛玉/有缘人,梅溪湖国际文化艺术中心大剧院大剧场
2025-10-12 14:30,长沙,宝玉,林黛玉/有缘人,梅溪湖国际文化艺术中心大剧院大剧场
2025-11-27 19:30,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2025-11-28 19:30,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2025-11-29 19:30,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2025-12-06 14:00,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2025-12-14 19:30,上海,人间失格,祝子,上海西岸大剧院大剧场
2025-12-16 19:30,上海,人间失格,祝子,上海西岸大剧院大剧场
2026-01-15 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-22 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-23 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-25 14:00,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-03-28 14:00,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2026-03-29 14:00,上海,人间失格,祝子,上海文化广场主剧场
2026-04-04 17:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-04-12 17:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-04-18 19:30,苏州,宝玉,林黛玉/有缘人,苏州湾大剧院歌剧厅
2026-04-19 14:30,苏州,宝玉,林黛玉/有缘人,苏州湾大剧院歌剧厅
2026-04-25 17:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-04-26 17:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-04-30 20:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-05-01 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2026-05-02 14:00,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2026-05-02 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2026-05-03 14:00,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2026-05-04 19:30,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2026-05-05 14:00,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2026-05-08 20:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-05-09 19:30,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2026-05-10 19:30,上海,本杰明·巴顿奇事,奎妮/伊丽莎白,上海共舞台
2026-05-15 20:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-05-22 19:30,广州,宝玉,林黛玉/有缘人,广东艺术剧院
2026-05-23 14:30,广州,宝玉,林黛玉/有缘人,广东艺术剧院
2026-05-31 17:00,上海,海雾,PB,亚洲大厦·星空间黑匣子
2026-06-13 19:30,上海,秘密花园,艾米&玛丽,茉莉花剧场
2026-06-19 19:30,上海,秘密花园,艾米&玛丽,茉莉花剧场
2026-06-27 19:30,上海,秘密花园,艾米&玛丽,茉莉花剧场
2026-06-28 14:30,上海,秘密花园,艾米&玛丽,茉莉花剧场
2026-07-24 19:30,上海,女巫,ABBEY,上剧场
2026-07-26 14:30,上海,女巫,ABBEY,上剧场
2026-08-05 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-09 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-21 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-22 14:00,上海,嫌疑人X的献身,花冈美里,黄浦文化中心大上海剧场
2026-08-23 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-29 19:30,合肥,本杰明·巴顿奇事,奎妮/伊丽莎白,合肥大剧院歌剧厅
2026-08-30 14:30,合肥,本杰明·巴顿奇事,奎妮/伊丽莎白,合肥大剧院歌剧厅
2026-09-18 19:30,广州,女巫,ABBEY,广东省友谊剧院
2026-09-19 19:30,广州,女巫,ABBEY,广东省友谊剧院
2026-10-01 14:30,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2026-10-05 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2026-10-10 19:30,金华,女巫,ABBEY,义乌文化广场剧院
2026-10-11 14:30,金华,女巫,ABBEY,义乌文化广场剧院
2026-10-24 19:30,合肥,女巫,ABBEY,包河凤凰剧院
2026-10-25 14:30,合肥,女巫,ABBEY,包河凤凰剧院
