时间,城市,音乐剧,角色,剧院
2023-07-29 19:30,常州,摘星辰,云中君,常州大剧院
2023-07-30 19:30,常州,摘星辰,云中君,常州大剧院
2023-08-05 19:30,无锡,摘星辰,云中君,宜兴保利大剧院
2023-08-06 19:30,无锡,摘星辰,云中君,宜兴保利大剧院
2023-08-12 19:30,泰州,摘星辰,云中君,泰州大剧院
2023-08-13 19:30,泰州,摘星辰,云中君,泰州大剧院
2023-08-19 19:30,南通,摘星辰,明世隐,启东保利大剧院
2023-08-20 19:30,南通,摘星辰,明世隐,启东保利大剧院
2023-08-26 14:00,宁波,摘星辰,明世隐,慈溪大剧院
2023-08-26 19:30,宁波,摘星辰,明世隐,慈溪大剧院
2023-08-27 19:30,宁波,摘星辰,明世隐,慈溪大剧院
2023-09-02 19:30,杭州,摘星辰,明世隐,临平大剧院大剧场
2023-09-03 19:30,杭州,摘星辰,明世隐,临平大剧院大剧场
2023-10-21 14:00,珠海,摘星辰,云中君,珠海大剧院歌剧厅
2023-10-21 19:30,珠海,摘星辰,云中君,珠海大剧院歌剧厅
2023-10-22 14:00,珠海,摘星辰,云中君,珠海大剧院歌剧厅
2023-10-28 19:30,赣州,摘星辰,云中君,赣州大剧院
2023-10-29 19:30,赣州,摘星辰,云中君,赣州大剧院
2023-11-04 14:30,南宁,摘星辰,明世隐,广西文化艺术中心大剧院
2023-11-04 20:00,南宁,摘星辰,明世隐,广西文化艺术中心大剧院
2023-11-05 20:00,南宁,摘星辰,明世隐,广西文化艺术中心大剧院
2023-11-11 20:00,昆明,摘星辰,明世隐,云南省大剧院大剧场
2023-11-12 20:00,昆明,摘星辰,明世隐,云南省大剧院大剧场
2023-11-18 14:30,重庆,摘星辰,明世隐,重庆大剧院大剧场
2023-11-18 19:30,重庆,摘星辰,明世隐,重庆大剧院大剧场
2023-11-24 19:30,成都,摘星辰,明世隐,成都城市音乐厅歌剧厅
2023-11-25 14:00,成都,摘星辰,云中君,成都城市音乐厅歌剧厅
2023-11-25 19:30,成都,摘星辰,明世隐,成都城市音乐厅歌剧厅
2024-04-25 19:30,北京,飞天,赶路人,北京保利剧院
2024-04-27 19:30,北京,飞天,赶路人,北京保利剧院
2024-05-24 20:00,深圳,飞天,赶路人,深圳大剧院大剧场
2024-05-25 20:00,深圳,飞天,赶路人,深圳大剧院大剧场
2024-05-26 20:00,深圳,飞天,赶路人,深圳大剧院大剧场
2024-07-19 19:30,成都,摘星辰,明世隐,成都城市音乐厅歌剧厅
2024-07-20 14:00,成都,摘星辰,明世隐,成都城市音乐厅歌剧厅
2024-07-20 19:30,成都,摘星辰,明世隐,成都城市音乐厅歌剧厅
2024-08-09 19:30,武汉,摘星辰,明世隐,琴台大剧院
2024-08-10 14:00,武汉,摘星辰,明世隐,琴台大剧院
2024-08-10 19:30,武汉,摘星辰,明世隐,琴台大剧院
2024-08-23 19:30,深圳,摘星辰,明世隐,深圳保利剧院
2024-08-24 14:00,深圳,摘星辰,明世隐,深圳保利剧院
2024-08-24 19:30,深圳,摘星辰,明世隐,深圳保利剧院
2024-08-30 19:30,上海,飞天,赶路人,上音歌剧院歌剧厅
2024-08-31 19:30,上海,飞天,赶路人,上音歌剧院歌剧厅
2024-10-07 19:30,杭州,大江东去,苏轼,杭州大剧院(歌剧院)
2024-12-16 19:30,宁波,大江东去,苏轼,余姚大剧院
2024-12-17 19:30,宁波,大江东去,苏轼,余姚大剧院
2024-12-22 19:30,南京,大江东去,苏轼,江苏大剧院歌剧厅
2025-01-06 19:30,北京,湾,晶石,国话先锋智慧剧场
2025-01-07 19:30,北京,湾,晶石,国话先锋智慧剧场
2025-05-02 19:30,黄冈,大江东去,苏轼,黄冈黄梅戏大剧院
2025-07-05 19:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2025-07-06 14:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2025-07-12 19:30,南通,大江东去,苏轼,南通大剧院歌剧厅
2025-07-13 19:30,北京,夜幕下的哈尔滨,玉旨一郎,北京保利剧院
2025-07-20 14:30,上海,夜幕下的哈尔滨,玉旨一郎,北外滩友邦大剧院
2025-08-06 20:00,珠海,飞天,赶路人,珠海大剧院歌剧厅
2025-08-10 19:30,吉安,飞天,赶路人,吉安保利大剧院
2025-08-14 20:00,厦门,飞天,赶路人,嘉庚剧院
2025-08-18 19:30,株洲,飞天,赶路人,株洲神农大剧院
2025-08-22 19:30,无锡,飞天,赶路人,无锡大剧院歌剧厅
2025-08-26 19:30,无锡,飞天,赶路人,宜兴保利大剧院
2025-08-30 19:30,绍兴,飞天,赶路人,西施大剧院
2025-09-03 19:30,滨州,飞天,赶路人,滨州大剧院
2025-09-07 19:30,潍坊,飞天,赶路人,潍坊大剧院
2025-09-11 19:30,唐山,飞天,赶路人,唐山大剧院
2025-09-13 20:00,海口,大江东去,苏轼,海南省歌舞剧院
2025-10-03 19:30,北京,青春之歌,余永泽,天桥艺术中心大剧场
2025-10-04 14:30,北京,青春之歌,余永泽,天桥艺术中心大剧场
2025-10-05 19:30,北京,青春之歌,余永泽,天桥艺术中心大剧场
2025-10-11 19:30,郑州,夜幕下的哈尔滨,玉旨一郎,河南艺术中心
2025-10-27 19:30,太原,夜幕下的哈尔滨,玉旨一郎,山西大剧院大剧场
2025-11-01 19:30,榆林,夜幕下的哈尔滨,玉旨一郎,榆林大剧院
2025-11-06 19:30,呼和浩特,夜幕下的哈尔滨,玉旨一郎,内蒙古乌兰恰特
2025-11-10 19:00,沈阳,夜幕下的哈尔滨,玉旨一郎,盛京大剧院歌剧厅
2025-11-21 19:30,北京,高歌,秦川,北京保利剧院
2025-11-26 19:30,北京,湾,晶石,国话先锋智慧剧场
2025-11-27 19:30,北京,湾,晶石,国话先锋智慧剧场
2025-11-28 19:30,杭州,夜幕下的哈尔滨,玉旨一郎,临平大剧院大剧场
2025-11-30 19:30,北京,湾,晶石,国话先锋智慧剧场
2025-12-26 19:30,北京,四十天,卢作孚,北京保利剧院
2026-02-03 19:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2026-02-05 19:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2026-02-06 19:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2026-02-07 19:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2026-02-08 14:00,哈尔滨,夜幕下的哈尔滨,玉旨一郎,哈尔滨大剧院歌剧厅
2026-04-16 20:00,南宁,夜幕下的哈尔滨,玉旨一郎,广西文化艺术中心大剧院
2026-04-17 20:00,南宁,夜幕下的哈尔滨,玉旨一郎,广西文化艺术中心大剧院
2026-04-23 19:30,石家庄,四十天,卢作孚,石家庄大剧院大剧场
2026-04-24 19:30,石家庄,四十天,卢作孚,石家庄大剧院大剧场
2026-04-25 19:30,石家庄,四十天,卢作孚,石家庄大剧院大剧场
2026-05-09 20:00,南宁,青春之歌,余永泽,广西文化艺术中心大剧院
2026-05-10 20:00,南宁,青春之歌,余永泽,广西文化艺术中心大剧院
2026-05-14 19:30,珠海,青春之歌,余永泽,珠海大剧院歌剧厅
2026-05-15 19:30,珠海,青春之歌,卢嘉川,珠海大剧院歌剧厅
2026-05-17 19:30,济南,四十天,卢作孚,山东剧院
2026-05-18 19:30,济南,四十天,卢作孚,山东剧院
2026-05-19 19:30,广州,青春之歌,余永泽,红线女大剧院
2026-05-29 19:30,长沙,大江东去,苏轼,梅溪湖国际文化艺术中心大剧院大剧场
2026-06-02 19:30,武汉,大江东去,苏轼,琴台大剧院
2026-06-03 19:30,武汉,大江东去,苏轼,琴台大剧院
2026-06-09 19:30,合肥,青春之歌,余永泽,合肥大剧院歌剧厅
2026-06-10 19:30,合肥,青春之歌,余永泽,合肥大剧院歌剧厅
2026-06-18 19:30,上海,青春之歌,余永泽,上海保利大剧院大剧场
2026-06-19 14:30,上海,青春之歌,卢嘉川,上海保利大剧院大剧场
2026-06-25 19:30,上海,雌雄,公诉人,上海西岸大剧院大剧场
2026-06-26 19:30,上海,雌雄,公诉人,上海西岸大剧院大剧场
2026-06-27 19:30,深圳,大江东去,苏轼,深圳·鹭湖艺术中心大剧场
2026-06-28 14:30,深圳,大江东去,苏轼,深圳·鹭湖艺术中心大剧场
2026-07-25 14:00,北京,青春之歌,余永泽,北京大学百周年纪念讲堂观众厅
2026-09-01 19:30,珠海,夜幕下的哈尔滨,玉旨一郎,珠海大剧院歌剧厅
2026-09-02 19:30,珠海,夜幕下的哈尔滨,玉旨一郎,珠海大剧院歌剧厅
2026-09-06 14:30,深圳,夜幕下的哈尔滨,玉旨一郎,坪山大剧院大剧场
2026-09-06 20:00,深圳,夜幕下的哈尔滨,玉旨一郎,坪山大剧院大剧场
2026-09-25 19:30,成都,青春之歌,余永泽,四川大剧院大剧场
2026-09-26 19:30,成都,青春之歌,余永泽,四川大剧院大剧场
2026-10-06 19:30,北京,大江东去,苏轼,天桥艺术中心大剧场
