时间,城市,音乐剧,角色,剧院
2024-05-18 14:30,北京,反转人生,阿杰,天桥艺术中心大剧场
2024-05-18 19:30,北京,反转人生,陈默,天桥艺术中心大剧场
2024-05-19 14:30,北京,反转人生,陈默,天桥艺术中心大剧场
2024-05-19 19:30,北京,反转人生,阿杰,天桥艺术中心大剧场
2024-06-21 19:30,北京,反转人生,阿杰,顺义大剧院
2024-06-22 14:30,北京,反转人生,阿杰,顺义大剧院
2024-06-22 19:30,北京,反转人生,阿杰,顺义大剧院
2024-06-23 14:30,北京,反转人生,阿杰,顺义大剧院
2024-06-23 19:30,北京,反转人生,阿杰,顺义大剧院
2024-07-05 19:30,长沙,将进酒,杜甫,梅溪湖国际文化艺术中心大剧院大剧场
2024-07-06 14:00,长沙,将进酒,杜甫,梅溪湖国际文化艺术中心大剧院大剧场
2024-07-06 19:30,长沙,将进酒,杜甫,梅溪湖国际文化艺术中心大剧院大剧场
2024-07-07 14:00,长沙,将进酒,杜甫,梅溪湖国际文化艺术中心大剧院大剧场
2024-07-07 19:30,长沙,将进酒,杜甫,梅溪湖国际文化艺术中心大剧院大剧场
2024-08-03 19:30,北京,将进酒,杜甫,天桥艺术中心大剧场
2025-04-11 19:30,北京,寻找李二狗,班长,北京保利剧院
2025-04-13 14:00,北京,寻找李二狗,班长,北京保利剧院
2025-04-13 19:30,北京,寻找李二狗,班长,北京保利剧院
2025-04-18 19:30,济南,寻找李二狗,班长,山东省会大剧院歌剧厅
2025-04-19 19:30,济南,寻找李二狗,班长,山东省会大剧院歌剧厅
2025-05-25 14:00,北京,寻找李二狗,班长,天桥艺术中心中剧场
2025-05-25 19:30,北京,寻找李二狗,班长,天桥艺术中心中剧场
2025-05-28 14:00,石家庄,寻找李二狗,班长,河北省艺术中心大剧院
2025-05-28 19:30,石家庄,寻找李二狗,班长,河北省艺术中心大剧院
2025-05-29 14:00,石家庄,寻找李二狗,班长,河北省艺术中心大剧院
2025-05-29 19:30,石家庄,寻找李二狗,班长,河北省艺术中心大剧院
2025-07-18 19:30,天津,寻找李二狗,班长,天津大剧院歌剧厅
2025-07-19 19:30,天津,寻找李二狗,班长,天津大剧院歌剧厅
2025-08-02 19:30,南京,寻找李二狗,班长,江苏大剧院歌剧厅
2025-08-03 19:30,南京,寻找李二狗,班长,江苏大剧院歌剧厅
2025-09-13 19:30,广州,寻找李二狗,班长,广东艺术剧院
2025-09-14 15:00,广州,寻找李二狗,班长,广东艺术剧院
2025-09-19 19:30,佛山,寻找李二狗,班长,佛山琼花大剧院
2025-09-20 19:30,佛山,寻找李二狗,班长,佛山琼花大剧院
2025-10-01 19:30,北京,寻找李二狗,班长,二七剧场
2025-10-11 19:30,成都,寻找李二狗,班长,成都东盟艺术中心大剧院
2025-10-12 19:30,成都,寻找李二狗,班长,成都东盟艺术中心大剧院
2025-11-07 19:30,南京,寻找李二狗,班长,南京保利大剧院大剧场
2025-11-08 19:30,南京,寻找李二狗,班长,南京保利大剧院大剧场
2025-11-14 19:30,上海,寻找李二狗,班长,上海西岸大剧院大剧场
2025-11-15 19:30,上海,寻找李二狗,班长,上海西岸大剧院大剧场
2025-11-16 15:00,上海,寻找李二狗,班长,上海西岸大剧院大剧场
2025-11-21 19:30,上海,大魔术师,丹尼尔,黄浦剧场小剧场
2025-11-22 19:30,上海,大魔术师,丹尼尔,黄浦剧场小剧场
2025-11-23 19:30,上海,大魔术师,丹尼尔,黄浦剧场小剧场
2025-11-29 19:30,西安,寻找李二狗,班长,陕西大剧院歌剧厅
2025-11-30 19:30,西安,寻找李二狗,班长,陕西大剧院歌剧厅
2025-12-12 19:30,北京,此生必驾,顾四海,北京保利剧院
2026-01-09 19:30,嘉兴,寻找李二狗,班长,嘉兴大剧院大剧场
2026-01-10 19:30,嘉兴,寻找李二狗,班长,嘉兴大剧院大剧场
2026-01-17 19:30,北京,大魔术师,丹尼尔,天桥艺术中心小剧场
2026-02-01 19:30,石家庄,此生必驾,顾四海,石家庄大剧院大剧场
2026-03-06 19:30,郑州,寻找李二狗,班长,河南艺术中心
2026-03-07 19:30,郑州,寻找李二狗,班长,河南艺术中心
2026-03-13 19:00,哈尔滨,寻找李二狗,班长,哈尔滨大剧院歌剧厅
2026-03-14 19:00,哈尔滨,寻找李二狗,班长,哈尔滨大剧院歌剧厅
2026-03-20 19:30,宁波,寻找李二狗,班长,慈溪大剧院
2026-03-21 19:30,宁波,寻找李二狗,班长,慈溪大剧院
2026-03-24 19:30,淮安,寻找李二狗,班长,淮安大剧院
2026-03-28 19:30,杭州,寻找李二狗,班长,临平大剧院大剧场
2026-03-29 14:30,杭州,寻找李二狗,班长,临平大剧院大剧场
2026-04-30 19:30,扬州,寻找李二狗,班长,扬州运河大剧院歌剧厅
2026-05-01 19:30,扬州,寻找李二狗,班长,扬州运河大剧院歌剧厅
2026-05-04 19:30,南通,寻找李二狗,班长,南通大剧院歌剧厅
2026-05-05 14:30,南通,寻找李二狗,班长,南通大剧院歌剧厅
2026-05-16 19:30,榆林,寻找李二狗,班长,神木大剧院大剧场
2026-06-13 14:30,广州,寻找李二狗,班长,广州白云国际会议中心世纪大会堂
2026-06-13 19:30,广州,寻找李二狗,班长,广州白云国际会议中心世纪大会堂
2026-06-25 19:30,北京,长安大国医,启玄子,北京保利剧院
2026-06-27 14:00,北京,长安大国医,启玄子,北京保利剧院
2026-06-28 14:00,北京,长安大国医,启玄子,北京保利剧院
2026-07-19 14:00,上海,长安大国医,启玄子,北外滩友邦大剧院
2026-07-25 14:00,上海,长安大国医,启玄子,北外滩友邦大剧院
2026-07-25 19:30,上海,长安大国医,启玄子,北外滩友邦大剧院
2026-07-26 14:00,上海,长安大国医,启玄子,北外滩友邦大剧院
2026-08-13 19:30,上海,简·爱,圣约翰&派洛特,北外滩友邦大剧院
2026-08-16 14:00,上海,简·爱,圣约翰&派洛特,北外滩友邦大剧院
2026-10-05 14:00,北京,简·爱,圣约翰&派洛特,天桥艺术中心中剧场
2026-10-06 19:30,北京,简·爱,圣约翰&派洛特,天桥艺术中心中剧场
2026-10-17 19:30,南京,简·爱,圣约翰&派洛特,南京保利大剧院大剧场
2026-10-18 14:30,南京,简·爱,圣约翰&派洛特,南京保利大剧院大剧场
