时间,城市,音乐剧,角色,剧院
2025-01-05 14:00,哈尔滨,将进酒,李月圆,哈尔滨大剧院歌剧厅
2025-01-05 20:00,哈尔滨,将进酒,李月圆,哈尔滨大剧院歌剧厅
2025-07-05 14:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-07-10 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-07-12 14:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-07-13 14:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-15 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-17 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-18 14:00,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-18 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-24 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-25 14:00,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-10-26 19:30,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-11-02 14:00,上海,六个说谎的大学生,波多野芳惠,人民大舞台
2025-11-29 19:30,北京,六个说谎的大学生,波多野芳惠,北京保利剧院
2025-11-30 14:00,北京,六个说谎的大学生,波多野芳惠,北京保利剧院
2026-03-21 19:30,杭州,六个说谎的大学生,波多野芳惠,杭州金沙湖大剧院
2026-03-22 19:30,杭州,六个说谎的大学生,波多野芳惠,杭州金沙湖大剧院
2026-03-28 19:30,宁波,六个说谎的大学生,波多野芳惠,宁波文化广场大剧院
2026-03-29 14:30,宁波,六个说谎的大学生,波多野芳惠,宁波文化广场大剧院
2026-04-18 19:30,深圳,六个说谎的大学生,波多野芳惠,光明文化艺术中心 演艺中心大剧场
2026-04-19 19:30,深圳,六个说谎的大学生,波多野芳惠,光明文化艺术中心 演艺中心大剧场
2026-05-09 19:30,长沙,六个说谎的大学生,波多野芳惠,梅溪湖国际文化艺术中心大剧院大剧场
2026-05-10 14:30,长沙,六个说谎的大学生,波多野芳惠,梅溪湖国际文化艺术中心大剧院大剧场
2026-05-16 19:30,珠海,六个说谎的大学生,波多野芳惠,珠海华发中演大剧院歌剧厅
2026-05-17 14:30,珠海,六个说谎的大学生,波多野芳惠,珠海华发中演大剧院歌剧厅
2026-06-20 19:30,天津,六个说谎的大学生,波多野芳惠,天津大剧院歌剧厅
2026-06-21 15:00,天津,六个说谎的大学生,波多野芳惠,天津大剧院歌剧厅
2026-07-03 19:30,济南,六个说谎的大学生,波多野芳惠,山东省会大剧院歌剧厅
2026-07-04 19:30,济南,六个说谎的大学生,波多野芳惠,山东省会大剧院歌剧厅
2026-07-10 19:30,北京,六个说谎的大学生,波多野芳惠,二七剧场
2026-07-11 19:30,北京,六个说谎的大学生,波多野芳惠,二七剧场
2026-08-14 20:00,厦门,六个说谎的大学生,波多野芳惠,嘉庚剧院
2026-08-15 20:00,厦门,六个说谎的大学生,波多野芳惠,嘉庚剧院
2026-08-19 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-22 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-26 19:30,上海,白爪草,苍,ING剧场·一台好戏星空间1739号
2026-08-29 19:00,衢州,六个说谎的大学生,波多野芳惠,衢州保利大剧院大剧场
2026-08-30 14:30,衢州,六个说谎的大学生,波多野芳惠,衢州保利大剧院大剧场
