时间,城市,音乐剧,角色,剧院
2023-07-06 19:30,上海,银河铁道之夜,康贝瑞拉,上海共舞台
2023-07-07 19:30,上海,银河铁道之夜,康贝瑞拉,上海共舞台
2023-07-08 14:30,上海,银河铁道之夜,康贝瑞拉,上海共舞台
2023-08-04 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-15 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-19 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-20 14:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-22 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-23 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-24 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-25 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-26 14:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-26 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-27 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-08-28 19:30,上海,阴天,神秘男子,上海共舞台
2023-08-31 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-01 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-02 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-03 14:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-07 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-08 19:30,上海,银河铁道之夜,康贝瑞拉,上海共舞台
2023-09-09 19:30,上海,银河铁道之夜,康贝瑞拉,上海共舞台
2023-09-10 14:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-10 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-13 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-17 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-09-21 19:30,北京,小说,格雷·亨特,天桥艺术中心中剧场
2023-09-22 19:30,北京,小说,格雷·亨特,天桥艺术中心中剧场
2023-09-23 14:30,北京,小说,格雷·亨特,天桥艺术中心中剧场
2023-09-24 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2023-09-28 19:30,北京,觉醒年代,李大钊,世纪剧院
2023-09-30 19:30,北京,嫌疑人X的献身,汤川学,天桥艺术中心中剧场
2023-10-01 14:30,北京,觉醒年代,李大钊,世纪剧院
2023-10-02 19:30,北京,觉醒年代,李大钊,世纪剧院
2023-10-03 19:30,北京,嫌疑人X的献身,汤川学,天桥艺术中心中剧场
2023-10-04 14:00,北京,嫌疑人X的献身,汤川学,天桥艺术中心中剧场
2023-10-04 19:30,北京,嫌疑人X的献身,汤川学,天桥艺术中心中剧场
2023-10-05 14:30,北京,觉醒年代,李大钊,世纪剧院
2023-10-06 19:30,北京,嫌疑人X的献身,汤川学,天桥艺术中心中剧场
2023-11-03 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-11-04 14:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-11-04 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-11-05 14:30,北京,致命旋律,科伦,开心麻花磁剧场
2023-12-22 19:30,上海,小说,格雷·亨特,人民大舞台
2023-12-23 14:30,上海,小说,格雷·亨特,人民大舞台
2023-12-24 19:30,上海,小说,格雷·亨特,人民大舞台
2023-12-25 19:30,上海,小说,格雷·亨特,人民大舞台
2023-12-31 14:30,上海,小说,格雷·亨特,人民大舞台
2023-12-31 22:30,上海,小说,格雷·亨特,人民大舞台
2024-01-06 14:30,上海,小说,格雷·亨特,人民大舞台
2024-01-07 14:30,上海,小说,格雷·亨特,人民大舞台
2024-01-10 19:30,上海,小说,格雷·亨特,人民大舞台
2024-01-12 19:30,上海,小说,格雷·亨特,人民大舞台
2024-01-13 14:30,上海,小说,格雷·亨特,人民大舞台
2024-01-14 19:30,上海,小说,格雷·亨特,人民大舞台
2024-01-19 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-01-20 21:00,南京,小说,格雷·亨特,南京保利大剧院大剧场
2024-01-26 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-01-27 14:00,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-01-28 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-02-14 14:00,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-02-16 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-02-17 14:00,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-02-18 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-03-02 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-03 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-08 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-09 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-10 14:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-22 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-23 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-03-24 19:30,北京,致命旋律,科伦,开心麻花磁剧场
2024-04-26 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-04-28 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-04-30 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-05-01 14:30,北京,觉醒年代,李大钊,世纪剧院
2024-05-02 14:30,北京,觉醒年代,李大钊,世纪剧院
2024-05-03 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-05-04 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-05-31 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-01 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-01 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-02 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-09 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-10 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-10 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-06-21 19:30,上海,阴天,神秘男子,上剧场
2024-06-23 14:30,上海,阴天,神秘男子,上剧场
2024-06-24 19:30,上海,阴天,神秘男子,上剧场
2024-06-25 19:30,上海,阴天,神秘男子,上剧场
2024-07-05 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-07-06 19:30,北京,觉醒年代,李大钊,世纪剧院
2024-07-07 14:30,北京,觉醒年代,李大钊,世纪剧院
2024-07-27 19:30,苏州,嫌疑人X的献身,汤川学,苏州湾大剧院歌剧厅
2024-07-28 15:00,苏州,嫌疑人X的献身,汤川学,苏州湾大剧院歌剧厅
2024-08-17 19:30,苏州,小说,格雷·亨特,苏州湾大剧院歌剧厅
2024-08-23 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-08-24 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-08-25 14:00,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-08-30 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-08-31 14:00,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-08-31 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-09-01 19:30,上海,嫌疑人X的献身,汤川学,人民大舞台
2024-09-12 19:30,上海,婚礼歌手,罗比,艺海剧院大剧场
2024-09-13 19:30,上海,婚礼歌手,罗比,艺海剧院大剧场
2024-09-14 19:30,上海,婚礼歌手,罗比,艺海剧院大剧场
2024-09-15 19:30,上海,婚礼歌手,罗比,艺海剧院大剧场
2024-09-17 14:30,上海,婚礼歌手,罗比,艺海剧院大剧场
2024-10-11 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-13 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-10-15 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-16 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-19 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-20 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-24 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-25 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-26 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-10-27 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-11-02 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-11-03 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-11-09 19:30,上海,太阳黑子,伊谷春,人民大舞台
2024-11-10 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-11-17 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-11-23 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-11-24 14:00,上海,太阳黑子,伊谷春,人民大舞台
2024-12-07 19:30,西安,小说,格雷·亨特,西安广电大剧院
2024-12-13 19:30,成都,小说,格雷·亨特,成都高新中演大剧院大剧场
2024-12-20 19:30,上海,小说,格雷·亨特,上音歌剧院歌剧厅
2024-12-24 19:30,上海,小说,格雷·亨特,上音歌剧院歌剧厅
2024-12-31 22:30,上海,小说,格雷·亨特,上音歌剧院歌剧厅
2025-01-03 19:30,上海,小说,格雷·亨特,上音歌剧院歌剧厅
2025-01-05 19:30,上海,小说,格雷·亨特,上音歌剧院歌剧厅
2025-04-30 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-05-02 14:30,北京,觉醒年代,李大钊,世纪剧院
2025-05-03 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-05-04 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-05-05 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-05-30 19:30,上海,嫌疑人X的献身,汤川学,上海大剧院大剧场
2025-05-31 14:30,上海,嫌疑人X的献身,汤川学,上海大剧院大剧场
2025-06-06 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-07 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-08 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-10 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-11 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-12 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-14 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-15 14:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-06-19 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-06-20 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-06-21 14:30,北京,觉醒年代,李大钊,世纪剧院
2025-06-21 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-06-22 14:30,北京,觉醒年代,李大钊,世纪剧院
2025-06-27 19:30,北京,嫌疑人X的献身,汤川学,天桥艺术中心大剧场
2025-06-28 14:00,北京,嫌疑人X的献身,汤川学,天桥艺术中心大剧场
2025-07-01 19:30,北京,觉醒年代,李大钊,世纪剧院
2025-10-02 19:30,上海,嫌疑人X的献身,汤川学,黄浦文化中心大上海剧场
2025-10-05 19:30,上海,嫌疑人X的献身,汤川学,黄浦文化中心大上海剧场
2025-10-06 19:30,上海,嫌疑人X的献身,汤川学,黄浦文化中心大上海剧场
2025-10-07 19:30,上海,嫌疑人X的献身,汤川学,黄浦文化中心大上海剧场
2025-10-13 19:30,成都,觉醒年代,李大钊,成都高新中演大剧院大剧场
2025-10-17 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-18 14:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-18 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-19 14:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-19 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-24 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-25 14:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-25 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-26 14:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-10-26 19:30,北京,致命旋律,科伦,开心麻花A66剧场
2025-11-27 19:30,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2025-11-29 19:30,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2025-12-06 14:00,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2025-12-06 19:30,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2025-12-19 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2025-12-20 14:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2025-12-24 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2025-12-28 14:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2025-12-31 22:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-01-03 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-02-12 19:30,北京,小说,格雷·亨特,天桥艺术中心中剧场
2026-02-14 19:30,北京,小说,格雷·亨特,天桥艺术中心中剧场
2026-03-26 19:30,上海,一尊还酹江月,周瑜,上海大剧院中剧场
2026-03-28 19:30,上海,一尊还酹江月,周瑜,上海大剧院中剧场
2026-03-31 19:30,上海,一尊还酹江月,周瑜,上海大剧院中剧场
2026-04-30 19:30,北京,觉醒年代,李大钊,世纪剧院
2026-05-01 19:30,北京,觉醒年代,李大钊,世纪剧院
2026-05-04 19:30,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2026-05-05 14:00,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2026-05-10 19:30,上海,本杰明·巴顿奇事,本杰明·巴顿,上海共舞台
2026-08-23 19:30,上海,SHADOW,英祖,中国大戏院
2026-08-26 19:30,上海,SHADOW,英祖,中国大戏院
2026-08-29 19:30,合肥,本杰明·巴顿奇事,本杰明·巴顿,合肥大剧院歌剧厅
2026-09-02 19:30,上海,SHADOW,英祖,中国大戏院
2026-09-05 14:30,上海,SHADOW,英祖,中国大戏院
2026-09-12 19:30,上海,SHADOW,英祖,中国大戏院
2026-10-01 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-10-02 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-10-04 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-10-06 14:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
2026-10-07 19:30,上海,小说,格雷·亨特,黄浦文化中心大上海剧场
