时间,城市,音乐剧,角色,剧院
2023-10-18 19:30,上海,沉默的真相,李静,人民大舞台
2023-10-20 19:30,上海,沉默的真相,李静,人民大舞台
2023-10-21 19:30,上海,沉默的真相,李静,人民大舞台
2023-10-22 19:30,上海,沉默的真相,李静,人民大舞台
2023-11-01 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-11-04 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-11-10 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-11-11 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-11-24 19:30,石家庄,沉默的真相,李静,河北省艺术中心大剧院
2023-11-25 19:30,石家庄,沉默的真相,李静,河北省艺术中心大剧院
2023-12-01 19:30,上海,女神在看,女神,人民大舞台
2023-12-03 14:30,上海,女神在看,女神,人民大舞台
2023-12-06 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-09 19:30,上海,女神在看,女神,人民大舞台
2023-12-10 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-12 19:30,上海,女神在看,女神,人民大舞台
2023-12-16 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-17 14:30,上海,女神在看,女神,人民大舞台
2023-12-23 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-24 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-27 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2023-12-30 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-01-07 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-01-26 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-01-28 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-02-29 19:30,上海,LIZZIE丽兹,LIZZIE,上海共舞台
2024-03-02 19:30,上海,LIZZIE丽兹,LIZZIE,上海共舞台
2024-03-07 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-08 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-09 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-09 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-10 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-14 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-15 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-16 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-16 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-17 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-03-23 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-03-28 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-03-29 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-04-05 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-04-10 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-04-13 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-04-18 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-05-01 14:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-05-11 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-05-12 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-05-16 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-08-09 19:30,北京,消失的她,李木子,北京保利剧院
2024-08-10 14:00,北京,消失的她,李木子,北京保利剧院
2024-08-11 14:00,北京,消失的她,李木子,北京保利剧院
2024-08-17 19:30,上海,消失的她,李木子,北外滩友邦大剧院
2024-08-20 19:30,上海,消失的她,李木子,北外滩友邦大剧院
2024-08-23 19:30,上海,消失的她,李木子,北外滩友邦大剧院
2024-08-24 14:00,上海,消失的她,李木子,北外滩友邦大剧院
2024-09-07 14:30,成都,长腿叔叔,Jerusha,成都城市音乐厅歌剧厅
2024-09-07 19:30,成都,长腿叔叔,Jerusha,成都城市音乐厅歌剧厅
2024-12-07 19:30,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-08 14:00,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-11 19:30,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-13 19:30,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-15 14:00,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-15 19:30,上海,危险的怜悯,艾蒂丝,上海大剧院中剧场
2024-12-24 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-12-25 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-12-28 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-12-29 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2024-12-31 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-01 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-01 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-04 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-04 19:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-05 14:30,上海,长腿叔叔,Jerusha,兰心大戏院
2025-01-18 19:30,南京,长腿叔叔,Jerusha,南京保利大剧院大剧场
2025-02-03 19:30,苏州,长腿叔叔,Jerusha,苏州湾大剧院歌剧厅
2025-02-16 15:00,深圳,长腿叔叔,Jerusha,深圳滨海艺术中心歌剧厅
2025-02-22 14:30,广州,长腿叔叔,Jerusha,广州蓓蕾剧院
2025-02-22 19:30,广州,长腿叔叔,Jerusha,广州蓓蕾剧院
2025-03-01 19:30,福州,长腿叔叔,Jerusha,福州海峡文化艺术中心-歌剧厅
2025-03-08 19:30,杭州,长腿叔叔,Jerusha,临平大剧院大剧场
2025-03-15 14:30,北京,长腿叔叔,Jerusha,世纪剧院
2025-03-22 19:30,武汉,长腿叔叔,Jerusha,琴台大剧院
2025-03-29 19:30,珠海,长腿叔叔,Jerusha,珠海大剧院歌剧厅
2025-04-05 19:30,上海,女神在看,女神,人民大舞台
2025-04-11 19:30,上海,女神在看,女神,人民大舞台
2025-04-16 19:30,上海,女神在看,女神,人民大舞台
2025-04-18 19:30,上海,女神在看,女神,人民大舞台
2025-04-20 19:30,上海,女神在看,女神,人民大舞台
2025-04-25 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2025-04-26 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2025-05-16 19:30,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2025-06-21 19:30,武汉,宝玉,林黛玉/有缘人,琴台大剧院
2025-06-22 15:00,武汉,宝玉,林黛玉/有缘人,琴台大剧院
2025-06-28 19:30,北京,宝玉,林黛玉/有缘人,北京保利剧院
2025-07-04 19:00,哈尔滨,夜幕下的哈尔滨,卢淑娟,哈尔滨大剧院歌剧厅
2025-07-05 19:00,哈尔滨,夜幕下的哈尔滨,卢淑娟,哈尔滨大剧院歌剧厅
2025-07-11 19:30,北京,夜幕下的哈尔滨,卢淑娟,北京保利剧院
2025-07-12 19:30,北京,夜幕下的哈尔滨,卢淑娟,北京保利剧院
2025-07-13 19:30,北京,夜幕下的哈尔滨,卢淑娟,北京保利剧院
2025-07-18 19:30,天津,寻找李二狗,秀儿,天津大剧院歌剧厅
2025-07-19 19:30,苏州,宝玉,林黛玉/有缘人,苏州文化艺术中心大剧院
2025-07-20 14:00,苏州,宝玉,林黛玉/有缘人,苏州文化艺术中心大剧院
2025-07-26 19:30,佛山,宝玉,林黛玉/有缘人,佛山琼花大剧院
2025-07-27 14:30,佛山,宝玉,林黛玉/有缘人,佛山琼花大剧院
2025-08-02 19:30,深圳,宝玉,林黛玉/有缘人,光明文化艺术中心 演艺中心大剧场
2025-08-03 14:30,深圳,宝玉,林黛玉/有缘人,光明文化艺术中心 演艺中心大剧场
2025-08-08 19:30,武汉,寻找李二狗,秀儿,琴台大剧院
2025-08-09 19:30,武汉,寻找李二狗,秀儿,琴台大剧院
2025-08-22 19:30,重庆,宝玉,林黛玉/有缘人,重庆大剧院大剧场
2025-08-23 19:30,重庆,宝玉,林黛玉/有缘人,重庆大剧院大剧场
2025-09-19 19:30,杭州,宝玉,林黛玉/有缘人,杭州剧院
2025-09-26 19:30,天津,宝玉,林黛玉/有缘人,天津大剧院歌剧厅
2025-09-27 14:30,天津,宝玉,林黛玉/有缘人,天津大剧院歌剧厅
2025-10-01 19:00,哈尔滨,宝玉,林黛玉/有缘人,哈尔滨大剧院歌剧厅
2025-10-02 19:00,哈尔滨,宝玉,林黛玉/有缘人,哈尔滨大剧院歌剧厅
2025-10-11 19:30,郑州,夜幕下的哈尔滨,卢淑娟,河南艺术中心
2025-10-12 19:30,郑州,夜幕下的哈尔滨,卢淑娟,河南艺术中心
2025-10-17 20:00,南宁,夜幕下的哈尔滨,卢淑娟,广西文化艺术中心大剧院
2025-10-18 20:00,南宁,夜幕下的哈尔滨,卢淑娟,广西文化艺术中心大剧院
2025-10-23 19:30,武汉,夜幕下的哈尔滨,卢淑娟,琴台大剧院
2025-10-27 19:30,太原,夜幕下的哈尔滨,卢淑娟,山西大剧院大剧场
2025-10-28 19:30,太原,夜幕下的哈尔滨,卢淑娟,山西大剧院大剧场
2025-11-01 19:30,榆林,夜幕下的哈尔滨,卢淑娟,榆林大剧院
2025-11-05 19:30,呼和浩特,夜幕下的哈尔滨,卢淑娟,内蒙古乌兰恰特
2025-11-06 19:30,呼和浩特,夜幕下的哈尔滨,卢淑娟,内蒙古乌兰恰特
2025-11-08 19:30,南京,寻找李二狗,秀儿,南京保利大剧院大剧场
2025-11-14 19:30,上海,寻找李二狗,秀儿,上海西岸大剧院大剧场
2025-11-15 19:30,济南,夜幕下的哈尔滨,卢淑娟,山东省会大剧院歌剧厅
2025-11-22 19:30,南京,夜幕下的哈尔滨,卢淑娟,南京保利大剧院大剧场
2025-11-23 19:30,南京,夜幕下的哈尔滨,卢淑娟,南京保利大剧院大剧场
2025-11-27 19:30,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-11-28 19:30,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-11-29 14:00,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-11-29 19:30,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-11-30 14:00,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-11-30 19:30,上海,丝路之声,许平儿,北外滩友邦大剧院
2025-12-06 19:30,深圳,寻找李二狗,秀儿,光明文化艺术中心 演艺中心大剧场
2025-12-07 14:30,深圳,寻找李二狗,秀儿,光明文化艺术中心 演艺中心大剧场
2025-12-12 19:30,绍兴,寻找李二狗,秀儿,金柯桥大剧院
2025-12-13 19:30,绍兴,寻找李二狗,秀儿,金柯桥大剧院
2025-12-25 19:30,上海,长腿叔叔,Jerusha,虹桥艺术中心
2025-12-26 19:30,上海,长腿叔叔,Jerusha,虹桥艺术中心
2025-12-27 19:30,上海,长腿叔叔,Jerusha,虹桥艺术中心
2025-12-28 19:30,苏州,长腿叔叔,Jerusha,苏州保利大剧院大剧场
2026-01-01 19:30,北京,长腿叔叔,Jerusha,朝阳剧场
2026-01-02 19:30,北京,长腿叔叔,Jerusha,朝阳剧场
2026-01-03 19:30,北京,长腿叔叔,Jerusha,朝阳剧场
2026-01-09 19:30,合肥,长腿叔叔,Jerusha,包河凤凰剧院
2026-01-10 19:30,泰州,长腿叔叔,Jerusha,靖江大剧院
2026-01-11 19:30,杭州,长腿叔叔,Jerusha,临平大剧院大剧场
2026-01-17 19:30,长沙,长腿叔叔,Jerusha,梅溪湖国际文化艺术中心大剧院大剧场
2026-01-18 19:30,南昌,长腿叔叔,Jerusha,南昌保利大剧院
2026-01-23 19:30,温州,长腿叔叔,Jerusha,温州高新文化广场 大剧院
2026-01-24 19:30,宁波,长腿叔叔,Jerusha,宁波文化广场大剧院
2026-01-25 19:30,南京,长腿叔叔,Jerusha,南京保利大剧院大剧场
2026-01-29 20:00,深圳,长腿叔叔,Jerusha,安托山公共文化中心大剧场
2026-01-30 20:00,深圳,长腿叔叔,Jerusha,安托山公共文化中心大剧场
2026-01-31 19:30,广州,长腿叔叔,Jerusha,广东省友谊剧院
2026-02-01 14:30,广州,长腿叔叔,Jerusha,广东省友谊剧院
2026-02-06 19:30,武汉,长腿叔叔,Jerusha,湖北剧院大剧场
2026-02-07 19:30,郑州,长腿叔叔,Jerusha,郑州大剧院歌舞剧场
2026-02-08 19:30,济南,长腿叔叔,Jerusha,山东省会大剧院歌剧厅
2026-02-14 19:30,天津,长腿叔叔,Jerusha,天津大剧院歌剧厅
2026-02-28 19:30,衢州,长腿叔叔,Jerusha,衢州保利大剧院大剧场
2026-03-01 19:30,上海,长腿叔叔,Jerusha,九棵树未来艺术中心大剧场
2026-03-06 19:30,郑州,寻找李二狗,秀儿,河南艺术中心
2026-03-07 19:30,沈阳,长腿叔叔,Jerusha,盛京大剧院歌剧厅
2026-03-08 19:30,哈尔滨,长腿叔叔,Jerusha,哈尔滨大剧院歌剧厅
2026-03-13 19:00,哈尔滨,寻找李二狗,秀儿,哈尔滨大剧院歌剧厅
2026-03-14 19:00,哈尔滨,寻找李二狗,秀儿,哈尔滨大剧院歌剧厅
2026-03-15 19:30,西安,长腿叔叔,Jerusha,西演SPACE·易俗大剧院
2026-03-21 19:30,重庆,长腿叔叔,Jerusha,施光南大剧院
2026-03-22 19:30,成都,长腿叔叔,Jerusha,成都城市音乐厅歌剧厅
2026-03-27 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2026-03-28 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2026-04-10 20:00,南宁,寻找李二狗,秀儿,广西文化艺术中心大剧院
2026-04-11 20:00,南宁,寻找李二狗,秀儿,广西文化艺术中心大剧院
2026-04-24 19:30,厦门,宝玉,林黛玉/有缘人,闽南大戏院大剧场
2026-04-25 14:30,厦门,宝玉,林黛玉/有缘人,闽南大戏院大剧场
2026-06-06 15:00,深圳,寻找李二狗,秀儿,深圳大剧院大剧场
2026-06-06 20:00,深圳,寻找李二狗,秀儿,深圳大剧院大剧场
2026-06-07 15:00,深圳,寻找李二狗,秀儿,深圳大剧院大剧场
2026-06-18 19:30,青岛,寻找李二狗,秀儿,青岛大剧院歌剧厅
2026-06-19 19:30,青岛,寻找李二狗,秀儿,青岛大剧院歌剧厅
2026-08-05 19:30,上海,阴天,尹心惪,上海大剧院中剧场
2026-08-06 19:30,上海,阴天,尹心惪,上海大剧院中剧场
2026-08-08 14:30,上海,阴天,尹心惪,上海大剧院中剧场
2026-08-09 19:30,上海,阴天,尹心惪,上海大剧院中剧场
2026-09-30 19:30,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2026-10-01 19:30,上海,宝玉,林黛玉/有缘人,上海文化广场主剧场
2026-10-06 19:30,南京,宝玉,林黛玉/有缘人,南京保利大剧院大剧场
2026-11-07 19:30,佛山,阴天,尹心惪,佛山琼花大剧院
2026-11-15 15:00,深圳,阴天,尹心惪,光明文化艺术中心 演艺中心大剧场
