时间,城市,音乐剧,角色,剧院
2023-02-23 19:30,上海,蝶变,曼曼,上海大剧院New Box 小剧场
2023-02-25 14:00,上海,蝶变,曼曼,上海大剧院New Box 小剧场
2023-03-10 19:30,临沂,南唐后主,周女英,临沂大剧院
2023-03-11 15:00,临沂,南唐后主,周女英,临沂大剧院
2023-03-12 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-14 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-15 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-16 20:00,南宁,南唐后主,周女英,南宁剧场
2023-03-17 20:00,南宁,南唐后主,周女英,南宁剧场
2023-03-19 14:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-19 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-21 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-03-22 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-23 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-24 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-25 14:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-03-26 14:30,长沙,南唐后主,周女英,梅溪湖国际文化艺术中心大剧院大剧场
2023-03-26 19:30,长沙,南唐后主,周女英,梅溪湖国际文化艺术中心大剧院大剧场
2023-03-28 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-03-29 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-03-31 19:30,佛山,南唐后主,周女英,佛山大剧院大剧场
2023-04-01 19:30,佛山,南唐后主,周女英,佛山大剧院大剧场
2023-04-05 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-04-07 19:30,南通,南唐后主,周女英,南通大剧院歌剧厅
2023-04-08 19:30,南通,南唐后主,周女英,南通大剧院歌剧厅
2023-04-11 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-04-14 19:45,西安,南唐后主,周女英,陕西大剧院歌剧厅
2023-04-15 19:45,西安,南唐后主,周女英,陕西大剧院歌剧厅
2023-04-21 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-04-22 19:30,北京,南唐后主,周女英,天桥艺术中心大剧场
2023-04-23 19:30,北京,南唐后主,周女英,天桥艺术中心大剧场
2023-04-28 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-04-29 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-04-30 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-01 15:00,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-01 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-05-02 14:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-05-03 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-05-04 19:30,上海,猎罪图鉴,多功能女2,人民大舞台
2023-05-06 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-07 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-11 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-12 19:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-13 14:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-14 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-24 19:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-25 19:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-26 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-05-27 14:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-27 19:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-05-28 19:30,上海,猎罪图鉴,多功能女2,云峰剧院
2023-06-01 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-06-02 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-06-03 14:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-03 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-04 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-06-10 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-11 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-06-14 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-16 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-19 18:30,秦皇岛,蝶变,曼曼,隐庐剧场
2023-06-20 14:30,秦皇岛,蝶变,曼曼,隐庐剧场
2023-06-20 21:00,秦皇岛,蝶变,曼曼,隐庐剧场
2023-06-23 14:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-23 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-06-25 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-06-29 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-07-01 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-07-06 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-07-07 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-08 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-08 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-09 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-07-13 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-14 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-07-15 14:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-07-16 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-22 19:30,苏州,蝶变,曼曼,苏州文化艺术中心大道喜剧院
2023-07-23 15:00,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-07-23 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-07-28 19:30,北京,蝶变,曼曼,西区剧场
2023-08-06 14:30,北京,蝶变,曼曼,西区剧场
2023-08-06 19:30,北京,蝶变,曼曼,西区剧场
2023-08-12 14:30,北京,蝶变,曼曼,西区剧场
2023-08-12 19:30,北京,蝶变,曼曼,西区剧场
2023-08-13 14:30,北京,蝶变,曼曼,西区剧场
2023-08-18 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-08-19 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-08-19 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-08-20 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-08-22 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-08-24 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-08-26 14:30,南京,蝶变,曼曼,江苏大剧院戏剧厅
2023-08-27 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-08-31 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-09-05 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-09-07 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-09-08 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-09-09 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-09-10 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-09-12 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-09-15 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-09-16 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-09-17 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-09-21 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-09-22 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-09-23 15:00,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-09-24 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-09-28 19:30,长沙,蝶变,曼曼,长沙·方寸剧场
2023-09-29 19:30,长沙,蝶变,曼曼,长沙·方寸剧场
2023-09-30 19:30,长沙,蝶变,曼曼,长沙·方寸剧场
2023-10-01 20:00,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-10-02 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-10-03 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-10-04 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-10-05 14:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-10-05 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-10-06 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-10-07 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-10-13 19:30,成都,蝶变,曼曼,少城·一台好戏方寸剧场
2023-10-14 19:30,成都,蝶变,曼曼,少城·一台好戏方寸剧场
2023-10-15 14:30,成都,蝶变,曼曼,少城·一台好戏方寸剧场
2023-10-21 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-10-22 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-10-28 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-10-29 16:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-10-30 19:30,上海,Ordinary Days 不·平凡的日子,Deb,星空间1277号 果俗剧场
2023-10-31 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-11-04 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-11-09 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-11-10 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-11-12 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-11-14 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-11-19 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-11-24 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-11-25 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-12-01 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-12-09 19:30,上海,谋杀歌谣,Sara,上海老卵俱乐部
2023-12-12 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-12-13 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2023-12-16 19:30,武汉,蝶变,曼曼,武汉剧院
2023-12-24 14:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2023-12-24 19:30,上海,蝶变,曼曼,星空间8号·一台好戏方寸剧场
2024-03-08 19:30,杭州,蝶变,曼曼,杭州东坡大剧院
2024-03-31 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2024-04-03 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2024-04-11 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2024-04-21 14:00,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2024-05-02 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-05-17 19:45,南昌,蝶变,曼曼,红谷滩大剧场
2024-05-18 15:30,南昌,蝶变,曼曼,红谷滩大剧场
2024-06-08 19:30,武汉,蝶变,曼曼,武汉剧院
2024-06-10 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-06-13 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-06-18 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-06-19 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-06-22 19:30,南通,蝶变,曼曼,南通大剧院戏剧厅
2024-06-29 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-07-05 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-07-07 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-07-13 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-07-14 14:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-07-18 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-07-22 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-07-25 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-07-27 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-07-28 14:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-08-01 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-08-02 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-08-04 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-08-11 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-08-14 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-08-17 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-08-21 19:30,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-08-23 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-08-25 14:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-08-29 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-09-06 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-09-07 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-09-15 20:00,深圳,蝶变,曼曼,万象天地剧场
2024-09-16 20:00,深圳,蝶变,曼曼,万象天地剧场
2024-09-21 19:30,佛山,蝶变,曼曼,佛山琼花大剧院
2024-09-22 15:00,佛山,蝶变,曼曼,佛山琼花大剧院
2024-09-27 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-09-28 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-09-30 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-10-01 13:30,上海,蝶变,曼曼,黄浦剧场小剧场
2024-10-02 14:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-10-02 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-10-03 17:00,上海,蝶变,曼曼,黄浦剧场小剧场
2024-10-03 20:00,上海,蝶变,曼曼,黄浦剧场小剧场
2024-10-04 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-10-05 13:30,上海,蝶变,曼曼,黄浦剧场小剧场
2024-10-06 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-10-12 19:30,上海,蝶变,曼曼,黄浦剧场小剧场
2024-10-19 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-10-25 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-10-31 19:30,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-11-08 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-11-09 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-11-23 20:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-11-24 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-11-30 14:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-12-08 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2024-12-14 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-12-15 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2024-12-21 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2024-12-25 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2025-01-12 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-01-18 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-02-08 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-02-23 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-03-02 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-03-07 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-03-08 19:30,上海,当你心动时,露露,星空间12号·耶比剧场
2025-03-15 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-03-15 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-03-16 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-03-22 19:30,泉州,蝶变,曼曼,泉州大剧院歌剧厅
2025-03-23 19:30,泉州,蝶变,曼曼,泉州大剧院歌剧厅
2025-03-29 19:30,珠海,蝶变,曼曼,珠海华发中演大剧院歌剧厅
2025-03-30 15:30,珠海,蝶变,曼曼,珠海华发中演大剧院歌剧厅
2025-04-04 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-04-12 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-04-25 20:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-05-11 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-05-25 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-05-30 20:00,南宁,蝶变,曼曼,南宁剧场
2025-06-01 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-06-02 17:00,上海,LIZZIE丽兹,LIZZIE,星空间11号·MOriginal Box
2025-06-15 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-06-20 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-07-03 19:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-07-04 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-07-05 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-07-11 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2025-07-12 14:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-07-12 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2025-07-13 14:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-07-13 19:30,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2025-07-20 14:00,上海,蝶变,曼曼,上海话剧艺术中心D6空间
2025-07-27 19:30,上海,珍珑,Abby,珍珑剧场
2025-08-02 19:30,上海,珍珑,Abby,珍珑剧场
2025-08-17 14:30,上海,珍珑,Abby,珍珑剧场
2025-08-28 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-08-31 19:30,上海,珍珑,Abby,珍珑剧场
2025-09-10 19:30,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-12 19:30,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-13 14:30,上海,珍珑,Abby,珍珑剧场
2025-09-13 19:30,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-14 19:30,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-18 19:30,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-19 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-09-20 14:00,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-21 14:00,上海,风雪山神庙,判官/小鬼,茉莉花剧场
2025-09-21 19:30,上海,珍珑,Abby,珍珑剧场
2025-09-26 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-09-27 19:30,上海,珍珑,Abby,珍珑剧场
2025-10-01 14:30,上海,珍珑,Abby,珍珑剧场
2025-10-02 14:30,上海,珍珑,Abby,珍珑剧场
2025-10-04 14:30,上海,珍珑,Abby,珍珑剧场
2025-10-06 14:30,上海,珍珑,Abby,珍珑剧场
2025-10-06 19:30,上海,珍珑,Abby,珍珑剧场
2025-10-07 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-10-08 17:00,上海,LIZZIE丽兹,BRIDGET,星空间11号·MOriginal Box
2025-10-09 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-10-12 14:30,天津,蝶变,曼曼,天津大剧院歌剧厅
2025-10-18 14:30,北京,蝶变,曼曼,天桥艺术中心小剧场
2025-10-18 19:30,北京,蝶变,曼曼,天桥艺术中心小剧场
2025-10-19 19:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-10-22 19:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-10-23 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-10-24 19:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-10-25 19:30,西安,蝶变,曼曼,西安广电大剧院
2025-10-26 14:30,西安,蝶变,曼曼,西安广电大剧院
2025-10-29 19:30,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-10-31 19:30,武汉,蝶变,曼曼,武汉剧院
2025-11-02 14:00,上海,六个说谎的大学生,矢代翼,人民大舞台
2025-11-02 19:30,上海,奇美拉,窥梦人,黄浦文化中心大上海新空间
2025-11-07 19:30,上海,奇美拉,于贝,黄浦文化中心大上海新空间
2025-11-08 19:30,上海,奇美拉,于贝,黄浦文化中心大上海新空间
2025-11-09 14:30,上海,奇美拉,于贝,黄浦文化中心大上海新空间
2025-11-13 19:30,上海,奇美拉,窥梦人,黄浦文化中心大上海新空间
2025-11-15 19:30,苏州,蝶变,曼曼,苏州文化艺术中心大剧院
2025-11-16 14:30,苏州,蝶变,曼曼,苏州文化艺术中心大剧院
2025-11-21 19:30,南京,蝶变,曼曼,南京文化艺术中心大剧院
2025-11-22 19:30,南京,蝶变,曼曼,南京文化艺术中心大剧院
2025-11-23 14:30,上海,珍珑,Abby,珍珑剧场
2025-11-27 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2025-11-28 19:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-11-29 19:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-11-30 19:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-12-05 19:30,上海,珍珑,Abby,珍珑剧场
2025-12-07 19:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-12-12 19:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-12-14 14:30,上海,蝶变,曼曼,黄浦文化中心大上海新空间
2025-12-24 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-01-01 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-01-09 19:30,宁波,蝶变,曼曼,宁波文化广场大剧院
2026-01-10 14:30,宁波,蝶变,曼曼,宁波文化广场大剧院
2026-01-15 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-01-17 14:30,上海,珍珑,Abby,珍珑剧场
2026-01-18 14:00,上海,奥尔菲斯,欧莉,上海共舞台
2026-01-18 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-21 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-22 19:30,上海,珍珑,Abby,珍珑剧场
2026-01-24 14:00,上海,奥尔菲斯,欧莉,上海共舞台
2026-01-25 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-01-25 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-01-29 19:30,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-01-30 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-01-31 14:00,上海,女巫,ABBEY,上海话剧艺术中心D6空间
2026-02-01 14:00,上海,奥尔菲斯,欧莉,上海共舞台
2026-02-01 19:30,上海,珍珑,Abby,珍珑剧场
2026-02-04 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-02-05 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-02-08 14:00,上海,奥尔菲斯,欧莉,上海共舞台
2026-02-08 19:30,上海,奥尔菲斯,欧莉,上海共舞台
2026-03-08 19:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-03-13 19:30,重庆,蝶变,曼曼,施光南大剧院
2026-03-14 19:30,重庆,蝶变,曼曼,施光南大剧院
2026-03-21 14:30,上海,嗜血博士,爱德华,星空间1023号·涵金小剧场
2026-03-28 14:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-04-03 19:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-04 14:30,上海,奇美拉,窥梦人,艺海剧院小剧场
2026-04-05 14:30,上海,奇美拉,于贝,艺海剧院小剧场
2026-04-05 19:30,上海,德米安,德米安,十二楼音乐剧之城·圆形剧场
2026-04-06 19:30,上海,奇美拉,于贝,艺海剧院小剧场
