时间,城市,音乐剧,角色,剧院
2023-06-23 19:30,北京,迷雾山庄,阿明,A33剧场
2023-06-24 19:30,北京,迷雾山庄,阿明,A33剧场
2023-06-29 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-06-30 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-07-01 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-07-02 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-07-05 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-07-07 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-07-08 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-07-09 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-08-03 19:30,成都,阿波罗尼亚,Oscar,西部文化产业中心·一台好戏小剧场
2023-08-04 19:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-08-05 19:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-08-06 19:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-08-09 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-08-10 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-08-11 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-08-12 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-08-13 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-08-13 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-08-16 19:30,北京,迷雾山庄,阿明,A33剧场
2023-08-19 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-08-20 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-08-20 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-08-22 19:30,北京,迷雾山庄,阿明,A33剧场
2023-08-25 19:30,北京,迷雾山庄,阿明,A33剧场
2023-08-26 19:30,北京,迷雾山庄,阿明,A33剧场
2023-08-27 19:30,北京,迷雾山庄,阿明,A33剧场
2023-09-02 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-03 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-08 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-09 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-09 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-15 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-16 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-16 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-17 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-09-20 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-21 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-09-22 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-09-23 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-09-24 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-09-28 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-09-30 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-02 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-04 14:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-05 14:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-06 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-11 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-10-12 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-10-13 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-10-14 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-10-14 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-10-15 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-10-17 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-20 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-21 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-22 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-10-27 19:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-10-28 19:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-10-29 14:30,成都,致命旋律,尼古拉斯,成都开心麻花9剧场
2023-11-04 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-05 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-10 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-11 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-12 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-15 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2023-11-16 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2023-11-18 14:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-11-18 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-11-19 19:30,上海,致命旋律,尼古拉斯,长江剧场黑匣子
2023-11-21 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-11-23 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-11-25 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-25 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-26 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-26 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2023-11-28 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-01 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-02 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-05 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-10 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-12 19:30,北京,迷雾山庄,阿明,77文创园剧场-77剧场
2023-12-16 19:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-17 14:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-17 19:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-23 14:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-24 14:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-25 19:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-29 19:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-30 19:30,北京,婚礼歌手,罗比,朝阳剧场
2023-12-31 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-01 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-05 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-06 14:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-06 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2024-01-07 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2024-01-07 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-12 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2024-01-13 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-14 14:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2024-01-14 19:30,北京,婚礼歌手,罗比,朝阳剧场
2024-01-20 19:30,北京,致命旋律,尼古拉斯,开心麻花磁剧场
2024-06-05 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2024-06-06 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2024-06-12 19:30,上海,桑塔露琪亚,Chi Chi,星空间6号·一台好戏小剧场
2024-06-13 19:30,上海,阿波罗尼亚,Oscar,星空间1号·一台好戏小剧场
2025-06-07 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-08 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-13 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-14 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-15 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-20 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-21 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-27 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-28 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-28 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-06-29 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-10-18 14:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-10-19 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-10-24 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-10-25 19:30,北京,致命旋律,尼古拉斯,开心麻花A66剧场
2025-11-07 19:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-08 14:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-08 19:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-09 14:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-14 19:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-15 14:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-15 19:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-16 14:30,珠海,致命旋律,尼古拉斯,开心麻花剧场(横琴文化艺术中心)
2025-11-21 20:00,深圳,致命旋律,尼古拉斯,万象天地剧场
2025-11-22 15:00,深圳,致命旋律,尼古拉斯,万象天地剧场
2025-11-22 20:00,深圳,致命旋律,尼古拉斯,万象天地剧场
2025-11-23 15:00,深圳,致命旋律,尼古拉斯,万象天地剧场
